,0
criterion_cd_pr.1.1,0.11458404092249999
criterion_cd_pr.2.1,1.1941012826625002
criterion_cd_pr.3.1,-0.9410519221975001
criterion_cd_pr.4.1,0.7586825208275
criterion_cd_pr.5.1,1.1415524808325
criterion_cd_pr.6.1,0.20639490031274998
criterion_cd_pr.7.1,0.20620570816824998
criterion_cd_pr.8.1,0.32646901787157495
criterion_cd_pr.9.1,0.8770135568977501
criterion_cd_pr.10.1,0.7794826977595001
criterion_cd_pr.11.1,-0.348839033484175
criterion_cd_pr.12.1,1.8806536815672499
criterion_cd_pr.13.1,0.14539436363124997
criterion_cd_pr.14.1,-0.36186471672174997
criterion_cd_pr.15.1,0.74053128404275
criterion_cd_pr.16.1,0.2471298333945
criterion_cd_pr.17.1,1.2441350067949999
criterion_cd_pr.18.1,-0.11987723622625
criterion_cd_pr.19.1,0.573979669129675
criterion_cd_pr.20.1,1.0432791538070751
criterion_cd_pr.21.1,-0.07063217298225
criterion_cd_pr.22.1,0.19246913526849999
criterion_cd_pr.23.1,0.138516428780325
criterion_cd_pr.24.1,0.6678643922582501
criterion_cd_pr.25.1,-0.7578642303251499
criterion_cd_pr.26.1,-0.8094021040802499
criterion_cd_pr.27.1,0.09190109341625001
criterion_cd_pr.28.1,-0.7111527542617501
criterion_cd_pr.29.1,0.6375194260947
criterion_cd_pr.30.1,-0.32916194599575
criterion_cd_pr.31.1,0.776414049833725
criterion_cd_pr.32.1,-0.46400966007399996
criterion_cd_pr.33.1,-0.037838033239455
criterion_cd_pr.34.1,-0.05690736573315
criterion_cd_pr.35.1,0.26288007471257496
criterion_cd_pr.36.1,0.58756780483175
criterion_cd_pr.37.1,0.40557012386700003
criterion_cd_pr.38.1,0.18088189955874998
criterion_cd_pr.39.1,-0.43316583655952745
criterion_cd_pr.40.1,0.199190371157625
criterion_cd_pr.41.1,0.132099662889
criterion_cd_pr.42.1,-0.2910893970765
criterion_cd_pr.43.1,-0.4002314270195
criterion_cd_pr.44.1,0.6551185766262501
criterion_cd_pr.45.1,-0.47197101025849997
criterion_cd_pr.46.1,0.4175008332995
criterion_cd_pr.47.1,0.24900625774527502
criterion_cd_pr.48.1,-0.46017610658695
criterion_cd_pr.49.1,1.40330165556075
criterion_cd_pr.50.1,-0.6455695691410749
criterion_cd_pr.51.1,0.1378218187605
criterion_cd_pr.52.1,-0.117269342478
criterion_cd_pr.53.1,-0.9327072604134999
criterion_cd_pr.54.1,0.354062145569225
criterion_cd_pr.55.1,-0.083739259878
criterion_cd_pr.56.1,0.9948562142149999
criterion_cd_pr.57.1,-0.213885761351
criterion_cd_pr.58.1,-0.08415240737075
criterion_cd_pr.59.1,-0.10343730694875
criterion_cd_pr.60.1,-0.17290119811149998
criterion_cd_pr.61.1,-0.9733658417212501
criterion_cd_pr.62.1,-0.12051772211725
criterion_cd_pr.63.1,-1.17504814087225
criterion_cd_pr.64.1,-0.1395670681823
criterion_cd_pr.65.1,1.27074875745975
criterion_cd_pr.66.1,-0.421197387597
criterion_cd_pr.67.1,1.6377436994230001
criterion_cd_pr.68.1,-0.08677709832630001
criterion_cd_pr.69.1,-0.412729208921
criterion_cd_pr.70.1,1.01231801676175
criterion_cd_pr.71.1,1.2220797651725
criterion_cd_pr.72.1,1.5227546376499999
criterion_cd_pr.73.1,0.40108949691145
criterion_cd_pr.74.1,0.855041517614625
criterion_cd_pr.75.1,0.8623380998704999
criterion_cd_pr.76.1,0.2268775903235
criterion_cd_pr.77.1,-0.25841227753349993
criterion_cd_pr.78.1,0.27809871438521006
criterion_cd_pr.79.1,-0.39043285793425003
criterion_cd_pr.80.1,1.04058293831175
criterion_cd_pr.81.1,-0.8303153773204999
