2.1543,1.4686,1.6347,2.1202,1.354,0.18912,1.767,1.1357,1.5001,0.62634,1.265,1.5543
-0.94299,-0.39209,-0.43417,-3.3566,-3.6945,-5.4578,-2.2227,-3.5806,-4.3831,-4.4588,-1.0554,-1.4317
2.8617,3.0832,2.0056,2.0447,2.2664,0.92387,1.812,2.0876,1.8859,2.3138,2.3004,2.0285
-5.1949,-0.51811,-0.33861,-1.7386,1.1406,1.9332,-3.8273,1.2198,0.391,0.011388,NaN,NaN
2.5854,1.4397,1.4947,1.7549,2.6898,0.13054,3.0301,2.937,2.5797,2.7161,2.6417,2.0595
0.03794,0.92503,0.37531,0.51702,1.7967,0.3133,2.9571,3.0208,0.74895,-0.46968,1.3705,0.99322
-3.1615,-7.7715,-1.7772,-0.086024,1.033,0.61171,0.76085,0.040967,0.43851,-1.0959,-0.013472,-0.60206
3.1711,1.9838,-0.33771,1.8793,0.45963,1.0194,1.6201,0.61165,-1.1437,-0.33415,-0.74309,2.109
2.2414,3.5265,2.9579,2.3952,1.5722,2.792,2.228,0.49785,1.3704,1.3693,3.7176,1.6465
1.3006,3.2793,2.764,2.3705,2.5738,1.3712,2.0601,2.5239,-4.3799,-3.7372,0.31924,-0.074267
2.8875,3.1568,0.96005,2.3844,3.0402,3.4962,2.539,1.5359,1.0784,2.9081,1.9914,1.2904
-3.6476,-5.1481,-6.3389,-6.3482,-4.5089,-5.4889,-5.545,-4.9215,-3.0755,-6.2982,-5.4367,-4.4459
-4.4089,-4.9002,-1.9897,-6.8361,-2.7786,-5.0553,-7.7242,-7.9585,-5.476,-6.8376,-4.3216,-6.4813
1.3086,1.5547,0.44713,1.6489,2.3008,-1.3849,-4.7703,-0.43134,-0.58198,-0.48416,0.5721,-0.14332
2.1206,2.3913,2.7777,0.84313,-0.092892,0.69302,0.17212,0.91828,2.0935,-0.69878,0.84436,0.73401
2.0842,2.7671,2.9657,2.4226,2.7724,3.3587,2.5675,2.8311,1.615,-0.52319,2.1357,1.6804
-0.39655,0.8058,NaN,1.359,0.54272,-0.32358,0.48599,-3.2516,-1.2186,1.3569,-2.0446,-3.0108
2.0649,3.5532,-0.93714,1.5152,2.9349,2.1633,2.4053,-3.168,-2.066,2.233,-7.4383,-0.77066
4.6597,4.2594,4.1061,4.1938,4.1375,4.3231,3.804,3.8503,4.0016,3.7477,3.9837,3.2071
0.10508,0.50381,-0.65804,-1.3054,-2.8745,-1.9706,0.41853,-1.8872,0.21801,-1.0295,0.77035,1.5623
-0.11215,-4.3046,-3.3763,-5.0697,-0.85487,-3.033,-3.6315,1.8815,2.1518,2.509,-4.3958,0.86199
4.1455,2.2738,-2.8569,-0.44951,2.1041,3.5501,3.1911,1.1661,3.2397,3.5108,3.1304,3.4515
1.3483,2.3231,3.1423,4.3915,2.961,2.578,1.3507,1.0252,-0.21143,-1.1747,1.7419,2.9484
0.85583,1.9029,2.0316,2.2388,1.1764,-0.76002,1.9088,1.3892,2.0787,1.2938,1.5867,1.5503
2.3261,2.1489,0.71798,-0.19923,1.8835,1.6635,1.0638,2.2846,1.5283,2.0237,2.1602,-2.4814
-0.2786,1.295,-2.3257,-2.7209,-1.616,0.45376,0.18071,1.0293,-0.34028,0.67741,0.64095,1.4859
-1.7826,0.83658,-0.71629,-1.1409,0.45084,-1.2508,-0.7436,0.59711,-1.4331,1.0944,0.040682,0.19972
-4.7848,NaN,-7.7062,-9.112,-9.8424,-9.8867,-10.474,-10.267,-11.717,-9.8207,-10.25,-9.931
3.6625,2.3682,2.4012,2.4555,2.2371,-0.76492,2.5105,2.2204,1.4369,1.3291,-0.88386,1.0982
2.0822,1.9187,0.18781,1.1197,2.1191,1.9393,2.0996,2.0946,2.2145,1.6321,1.9222,2.2604
1.4172,1.5382,0.99275,1.2682,1.2682,1.636,1.2682,1.7331,1.346,1.4438,1.4438,1.4438
2.6971,2.5628,3.1475,3.474,3.2673,3.592,3.0119,3.2673,3.3159,0.75956,2.2989,2.6379
1.2126,0.56562,-0.24797,0.37506,1.6869,0.63253,0.55417,-0.27444,1.3811,0.52008,-0.73127,-2.1163
3.9755,3.2859,2.9529,1.5787,3.5301,3.0188,3.5289,3.2852,1.472,2.7545,2.3427,1.257
-7.5694,-8.2224,-5.8206,-5.4254,-2.5887,-2.8639,-2.2198,-2.6566,-2.8704,-2.9563,-1.333,-4.2255
3.3575,3.3024,2.9001,3.1102,3.1102,3.3889,3.1102,3.1102,2.7891,2.7837,2.7204,2.7891
2.1166,2.4328,2.9125,2.9331,3.2118,2.9016,2.5242,2.1336,2.8632,2.5379,2.3507,2.542
-3.5794,-3.0312,-3.4267,-3.5895,-5.1173,-5.2209,-6.6072,-4.7034,-4.3128,-5.0397,-3.7129,-5.5919
-4.3502,-5.0438,-8.5018,-9.442,-8.9782,-8.565,-5.1936,-6.6831,-3.3519,-6.1837,-8.2073,-6.762
3.2495,3.3036,0.43245,3.0089,2.9991,0.18826,2.8238,2.7587,2.8431,3.081,2.767,2.2779
-0.35511,-4.6461,-3.7671,-3.6881,-1.9195,-3.2795,-3.7795,-10.835,-4.9667,-9.9291,-2.6679,-2.4835
-2.6947,-4.2337,-2.2122,-3.9926,-3.0975,-3.6462,-3.4992,-6.3788,-3.5421,-4.0505,-2.9168,-2.8716
0.08219,-2.295,0.54673,-1.9835,0.029595,-3.0928,-0.29388,0.0071577,-3.0982,-2.8787,-1.5809,0.98246
4.5492,4.5492,4.5492,4.5492,4.5492,4.5492,4.5492,4.5492,4.5492,4.5492,4.5492,4.5492
2.8805,1.6903,3.0451,2.81,2.698,2.3536,2.9559,2.2177,2.1988,3.2157,3.0997,2.603
0.44155,1.4078,-0.83054,-0.41179,-0.46567,1.2269,1.1011,0.80935,-0.65392,1.5984,-1.7542,-2.1742
1.377,0.71115,-1.5645,0.60869,2.3178,0.19525,1.1001,-0.30207,-2.1297,-5.7272,-2.7799,-3.4896
-4.3219,-4.8743,-2.1097,-6.7544,-7.2581,-4.9783,-8.4276,-4.3777,-9.6828,-7.6925,-3.7269,-3.0693
1.9604,2.5748,2.458,1.6513,2.5426,1.5129,2.1311,2.1633,1.226,2.3166,1.6972,1.6481
2.4227,0.68914,0.56813,-0.52969,3.0596,0.77586,-1.7149,2.1191,2.1422,-0.84484,3.0933,0.57904
-1.1634,0.14933,3.649,1.0992,-1.2,-3.7159,-2.597,-1.1933,-3.5434,-1.8875,-2.7284,-1.3089
3.2398,1.6867,2.5387,2.6824,2.3885,2.5301,2.9202,2.5072,2.267,1.0662,2.463,0.77559
-0.5697,-1.9005,-0.22338,-0.36138,-1.219,-2.0951,-0.94402,-2.1074,-1.2393,-1.1669,NaN,-0.35626
-2.7418,-6.197,-9.4991,-8.4408,-8.1429,-7.8986,-9.0731,-4.3551,-5.9453,-8.9286,-7.5675,-5.5802
