0.14279,-1.9772,-0.37655,-2.1385,-0.80177,-3.1224,NaN,-1.8565,-1.7121,-2.6931,-2.1894,0.28415
5.1252,5.066,5.1252,5.066,5.066,5.066,5.066,5.066,5.066,5.066,5.066,5.066
3.5268,2.2073,2.923,3.4686,2.8039,2.9482,2.774,2.6481,2.9056,3.5776,3.4874,3.0725
0.78616,1.6902,-0.029743,-1.3675,0.90017,0.86771,1.5194,0.41517,-1.4918,0.66802,-1.3757,-1.1745
0.29301,1.7239,-2.9906,0.28139,0.053161,0.84313,0.079527,-1.0144,-2.4895,-2.6845,-3.4017,-3.2296
-4.9183,-4.5837,-2.8478,-7.5287,-7.3307,-6.4863,-8.9465,-5.3483,-8.3973,-6.4703,-4.7047,-3.6232
2.4414,2.3318,2.5291,2.2592,2.2265,1.8717,1.8715,2.1885,1.6402,2.2542,1.6161,1.8641
1.986,0.74878,0.016271,1.0708,1.9218,-0.75452,-1.5866,0.92327,1.8221,-0.66651,2.5867,0.79222
-0.13748,0.60718,2.9534,0.20504,-1.6389,-2.9355,-1.9422,-0.58987,-3.3058,-1.4695,-1.5878,-1.6195
2.6324,2.3073,-0.35121,2.9575,2.7815,2.7639,3.0126,2.9026,2.441,2.2773,2.065,1.2783
-0.88651,-1.1505,-0.8937,-0.25407,-0.67754,-1.8193,-0.90488,-2.3184,-1.0776,-1.4859,NaN,-0.25242
-3.5815,-6.6725,-9.9516,-10.248,-9.4998,-7.7043,-9.3891,-8.0238,-7.6636,-8.5521,-7.4592,-6.9581
1.3156,2.8798,2.4943,2.4278,2.7265,2.0999,NaN,2.6469,2.6167,1.4412,1.1884,1.8499
3.7379,4.0902,2.8682,3.6093,3.306,2.5054,3.6564,3.6651,2.0887,3.6646,3.7796,2.969
0.59727,2.0704,1.893,2.3849,1.2493,-0.2924,-0.3812,1.5642,0.99027,-1.633,-0.16416,-1.2877
3.2953,NaN,3.4581,3.2851,2.7596,2.6782,4.0382,4.2132,3.4188,2.6322,0.94557,2.0508
1.2224,2.7629,3.4051,1.7689,2.5258,2.6533,2.5966,2.3021,2.0342,2.8084,0.52592,2.0529
0.72631,0.38137,-0.77415,-2.0711,-2.0685,-0.63877,-0.75247,-0.23592,-0.39758,0.22247,0.24405,0.29027
-1.1725,-0.40112,-0.39925,-0.73506,-0.96846,-1.1258,-0.30144,-0.10501,-0.21112,-0.86805,-0.77653,-0.96958
-5.3256,-5.0269,-3.8366,-2.9057,-3.4386,-2.5264,-2.3903,-3.0103,-3.1805,-3.7483,-4.1445,-4.9438
1.3168,1.4163,1.7112,2.4837,2.5024,2.6858,2.8904,3.7886,3.5207,3.2576,3.2224,0.56249
-2.9301,-2.7836,-4.6055,-5.8287,-2.3193,-4.5256,-3.8128,-3.1954,-1.4543,-4.2413,-4.7974,-1.9751
2.3477,3.0144,2.2763,2.7315,2.4928,2.617,2.8986,2.761,1.8713,2.1004,2.7442,2.3225
1.1794,1.1841,2.5135,1.6736,1.9414,3.0847,2.0503,2.8177,-0.47083,0.15497,-3.5792,-3.8378
-0.22007,-1.7561,0.56484,0.87398,2.114,1.7102,-2.2257,-1.5557,-1.5562,-1.2009,0.031459,-1.591
3.0499,3.6983,3.1397,3.4144,3.2546,3.1508,3.2484,3.1379,3.2196,3.216,2.8118,3.4719
3.8526,2.9669,2.7359,1.716,3.302,0.095682,-6.0479,0.26874,2.9383,2.414,0.82933,1.8148
-2.6571,-5.202,-4.3829,-3.0869,-2.5857,-1.5781,-3.29,-2.7824,-1.2613,-2.5547,-3.349,-2.518
-2.5936,-2.5991,-3.7882,-0.88022,-0.20525,-1.9717,-2.7976,-1.0979,-0.90335,-1.3871,-3.7257,-1.3313
0.44245,-0.72204,0.36133,0.3067,0.55787,0.080964,1.0209,0.19355,0.68947,1.9673,0.48912,0.71888
3.1726,2.156,1.5764,3.1891,2.7687,2.9131,2.7388,3.6987,2.1735,1.6953,NaN,NaN
1.2328,3.696,3.0836,2.6711,1.5871,3.3636,3.4562,3.3735,3.4912,3.142,3.0294,3.0736
1.0535,1.1401,1.4579,1.155,1.5016,2.1895,2.0814,2.4398,2.2309,1.47,1.8925,2.1335
2.2448,2.5544,2.1121,2.3138,2.0107,2.3393,2.6773,2.4825,2.6828,2.3677,NaN,2.1351
1.5061,-4.8854,-4.6168,-4.1014,-3.3965,-3.187,-2.7158,-2.5427,-2.6709,-1.0979,0.74826,-0.8606
-4.4944,-1.9604,-3.5979,-2.1487,2.1483,-4.3684,-1.6434,-5.4305,-4.4298,-3.4276,-0.13236,-5.3931
3.0802,3.3373,3.375,3.2403,3.3853,3.2034,3.205,3.5172,3.5172,3.5914,3.3456,3.375
-5.4056,-2.2881,-4.2384,-3.2358,-6.205,-3.5525,-3.1863,-5.5933,-2.9897,-5.9462,-2.5,-4.4744
3.229,2.7913,1.7952,1.7347,1.8964,1.8363,2.1871,1.7202,-0.77329,0.90487,1.8549,1.5698
-0.15969,-0.68104,-1.2426,-1.2862,-1.3363,-1.1022,0.05206,-3.4529,-1.057,-0.53207,-0.24311,-2.0684
-0.51174,1.9191,-0.9868,-1.6634,0.67031,0.42007,-2.9288,1.4911,NaN,-1.4742,-0.15515,3.3526
NaN,-2.2686,-0.90124,-0.67366,-0.34849,-1.9189,-2.1257,-1.2357,-1.2205,-0.019361,0.53222,-0.03177
0.80831,1.738,-1.1302,-1.6381,0.34647,-0.75793,-0.16986,0.22441,1.8391,0.71047,-0.48873,1.3551
4.0853,4.3043,3.841,3.3294,3.4372,2.3992,NaN,NaN,3.6444,2.7828,3.3038,3.4106
-9.7746,-9.2819,-8.948,-9.9651,-9.3527,-11.153,-10.544,-10.314,-9.7514,-8.96,-10.228,-7.1917
-2.7325,-1.9358,-0.87901,-1.3275,-2.1542,-1.4044,-1.9999,-2.167,-2.7724,-6.7646,-4.8316,-3.9836
1.3468,2.4296,2.2634,2.0464,2.0967,1.9443,2.0796,1.9453,2.7424,2.3107,2.5496,2.06
3.4736,3.192,2.6768,2.5763,1.8182,2.6296,2.6846,2.9947,1.2714,2.5496,2.4457,-0.56984
