,0
risk_lt_pr.1.1,-0.8370328927875
risk_lt_pr.2.1,0.6743848115974499
risk_lt_pr.3.1,-1.22577344918725
risk_lt_pr.4.1,-1.0231445228675
risk_lt_pr.5.1,-1.505130447365
risk_lt_pr.6.1,-0.210165145601
risk_lt_pr.7.1,1.1840303683749998
risk_lt_pr.8.1,-0.06285746200100001
risk_lt_pr.9.1,-0.0689420302597
risk_lt_pr.10.1,0.023691044535500003
risk_lt_pr.11.1,-0.8754296590075
risk_lt_pr.12.1,0.086608760650775
risk_lt_pr.13.1,-0.5486901022312499
risk_lt_pr.14.1,0.50146766937375
risk_lt_pr.15.1,0.129356021608925
risk_lt_pr.16.1,0.27570886476775003
risk_lt_pr.17.1,-0.017530343710699996
risk_lt_pr.18.1,-1.4147490543574999
risk_lt_pr.19.1,-0.56950724356875
risk_lt_pr.20.1,2.7643260172500006
risk_lt_pr.21.1,0.7380301383085
risk_lt_pr.22.1,-0.5433327813375
risk_lt_pr.23.1,-0.78531168145225
risk_lt_pr.24.1,0.46450365378775
risk_lt_pr.25.1,-1.2318179071575
risk_lt_pr.26.1,-0.38861695668249996
risk_lt_pr.27.1,0.8782966466632499
risk_lt_pr.28.1,-0.236671592999425
risk_lt_pr.29.1,-0.08454743275349999
risk_lt_pr.30.1,0.029409618048125
risk_lt_pr.31.1,0.1636961997741
risk_lt_pr.32.1,-0.15120386114249998
risk_lt_pr.33.1,-0.376586855560025
risk_lt_pr.34.1,0.19203204159375004
risk_lt_pr.35.1,0.06276564994643499
risk_lt_pr.36.1,0.03766861249614999
risk_lt_pr.37.1,-0.08077074078674999
risk_lt_pr.38.1,-0.76276714425725
risk_lt_pr.39.1,0.49485077256509996
risk_lt_pr.40.1,0.406934661920591
risk_lt_pr.41.1,0.60389770308475
risk_lt_pr.42.1,-0.0446502797575
risk_lt_pr.43.1,-0.083549328460575
risk_lt_pr.44.1,0.028217751192999994
risk_lt_pr.45.1,0.13996932681325
risk_lt_pr.46.1,-0.15983317234525002
risk_lt_pr.47.1,-0.21951941390850002
risk_lt_pr.48.1,0.13075747123449996
risk_lt_pr.49.1,0.082319237079
risk_lt_pr.50.1,-0.14789773301450002
risk_lt_pr.51.1,0.673306302280625
risk_lt_pr.52.1,-0.43284015929224995
risk_lt_pr.53.1,-0.18709410274875
risk_lt_pr.54.1,0.21603713322024998
risk_lt_pr.55.1,-0.01123298685225
risk_lt_pr.56.1,1.0202033714555
risk_lt_pr.57.1,-0.120470937679
risk_lt_pr.58.1,0.002027432623500001
risk_lt_pr.1.2,-0.612807548349675
risk_lt_pr.2.2,2.4022531143749997
risk_lt_pr.3.2,-1.88129052227
risk_lt_pr.4.2,-1.6722707073402499
risk_lt_pr.5.2,0.17125804653157503
risk_lt_pr.6.2,0.29216725903195007
risk_lt_pr.7.2,0.468674331456175
risk_lt_pr.8.2,-0.26298565453675005
risk_lt_pr.9.2,0.03321030264655
risk_lt_pr.10.2,0.67722461299975
risk_lt_pr.11.2,-1.2089736484265
risk_lt_pr.12.2,-0.9489923549827499
risk_lt_pr.13.2,-1.2025487731692501
risk_lt_pr.14.2,0.509445597925525
risk_lt_pr.15.2,-0.05025934292275
risk_lt_pr.16.2,0.15429356198799998
risk_lt_pr.17.2,-0.012093844129024998
risk_lt_pr.18.2,0.374941863453725
risk_lt_pr.19.2,-0.35363537086551244
risk_lt_pr.20.2,0.2676114457
risk_lt_pr.21.2,-0.366643908075
risk_lt_pr.22.2,-0.34386248152500004
risk_lt_pr.23.2,-0.27114582792382497
risk_lt_pr.24.2,-0.36244088116
risk_lt_pr.25.2,-0.8069905090575
risk_lt_pr.26.2,1.0520034811099999
risk_lt_pr.27.2,-0.135643684527
risk_lt_pr.28.2,-0.23517938786134998
risk_lt_pr.29.2,0.7444174331437501
risk_lt_pr.30.2,-0.0079633009205
risk_lt_pr.31.2,-0.050600756802749995
risk_lt_pr.32.2,-1.2529747988292501
risk_lt_pr.33.2,-0.39563250672952494
risk_lt_pr.34.2,-0.031403872959
risk_lt_pr.35.2,-0.27440388670599997
risk_lt_pr.36.2,0.045069202236075
risk_lt_pr.37.2,0.597788926111
risk_lt_pr.38.2,0.305682913776
risk_lt_pr.39.2,0.49246705851499994
risk_lt_pr.40.2,0.01566598756365
risk_lt_pr.41.2,1.8030827860615
risk_lt_pr.42.2,0.021657773105750008
risk_lt_pr.43.2,0.38685657668697504
risk_lt_pr.44.2,-0.030237866751499996
risk_lt_pr.45.2,-0.64418351466155
risk_lt_pr.46.2,0.62988350554415
risk_lt_pr.47.2,-0.7736137946525
risk_lt_pr.48.2,-0.92343689703825
risk_lt_pr.49.2,0.32404377835950005
risk_lt_pr.50.2,-0.912365026554
risk_lt_pr.51.2,-0.360937789926
risk_lt_pr.52.2,0.857857403871
risk_lt_pr.53.2,0.5934483706572501
risk_lt_pr.54.2,-1.2304876729704999
risk_lt_pr.55.2,-0.12138339160225
risk_lt_pr.56.2,-0.21478684181347502
risk_lt_pr.57.2,-0.128262920769
risk_lt_pr.58.2,-0.5136315155073501
risk_lt_pr.1.3,-0.9374068418825
risk_lt_pr.2.3,-0.33263928352350003
risk_lt_pr.3.3,0.751836580668
risk_lt_pr.4.3,-0.40559958365072496
risk_lt_pr.5.3,0.141292802975
risk_lt_pr.6.3,0.257920579713
risk_lt_pr.7.3,0.58447011977
risk_lt_pr.8.3,-0.4847160479889999
risk_lt_pr.9.3,-0.022889609147999996
risk_lt_pr.10.3,-0.42433989412749995
risk_lt_pr.11.3,-0.5596760881375
risk_lt_pr.12.3,0.08756789816025
risk_lt_pr.13.3,0.3688831121065
risk_lt_pr.14.3,0.33451656962500004
risk_lt_pr.15.3,-0.023566904178500003
risk_lt_pr.16.3,-0.11370554195624999
risk_lt_pr.17.3,0.33134503414725
risk_lt_pr.18.3,-0.14462805453225
risk_lt_pr.19.3,0.09228885153449999
risk_lt_pr.20.3,-0.47205543333175
risk_lt_pr.21.3,-0.798947627544
risk_lt_pr.22.3,0.14461552822425
risk_lt_pr.23.3,-0.22812090749975
risk_lt_pr.24.3,-0.0730804192205
risk_lt_pr.25.3,-0.8591942553942499
risk_lt_pr.26.3,0.3539075807995
risk_lt_pr.27.3,-0.8335409157368501
risk_lt_pr.28.3,-0.33715548044774996
risk_lt_pr.29.3,-0.075485443191
risk_lt_pr.30.3,-0.0026759421379750005
risk_lt_pr.31.3,0.0354378347
risk_lt_pr.32.3,0.3963715261859586
risk_lt_pr.33.3,-0.39577891866174997
risk_lt_pr.34.3,0.03890026555675
risk_lt_pr.35.3,0.05668716255624999
risk_lt_pr.36.3,0.06731732330175001
risk_lt_pr.37.3,0.45482093056949996
risk_lt_pr.38.3,-0.46141024306
risk_lt_pr.39.3,-0.142838650085275
risk_lt_pr.40.3,-0.498230616998625
risk_lt_pr.41.3,0.13980946688945
risk_lt_pr.42.3,0.25868324587625
risk_lt_pr.43.3,-0.0619819889293
risk_lt_pr.44.3,-0.11541602382300001
risk_lt_pr.45.3,-0.016498617006325003
risk_lt_pr.46.3,0.644564063818325
risk_lt_pr.47.3,-0.7960374388800001
risk_lt_pr.48.3,0.16207164586425
risk_lt_pr.49.3,-0.030483985258250003
risk_lt_pr.50.3,-0.5803025333962499
risk_lt_pr.51.3,0.9986229863930001
risk_lt_pr.52.3,-0.44357095216774994
risk_lt_pr.53.3,-0.1401048080073275
risk_lt_pr.54.3,-1.2915517758175001
risk_lt_pr.55.3,0.031386254276
risk_lt_pr.56.3,-0.851780925074
risk_lt_pr.57.3,-0.16159438521325
risk_lt_pr.58.3,0.26426540037125007
risk_lt_pr.1.4,-0.30130526604224994
risk_lt_pr.2.4,0.016775360431525003
risk_lt_pr.3.4,0.016591424814
risk_lt_pr.4.4,2.31663123876
risk_lt_pr.5.4,0.15390794892175
risk_lt_pr.6.4,0.41801629936525003
risk_lt_pr.7.4,-0.4024995650255
risk_lt_pr.8.4,0.35989211777525004
risk_lt_pr.9.4,-0.0738464849005
risk_lt_pr.10.4,-0.42667892353424997
risk_lt_pr.11.4,-0.09716974351874999
risk_lt_pr.12.4,0.07066118822325
risk_lt_pr.13.4,-0.199096576536
risk_lt_pr.14.4,-1.358478154905
risk_lt_pr.15.4,-0.060967866588
risk_lt_pr.16.4,-0.45213858070025
risk_lt_pr.17.4,-0.027473539299275
risk_lt_pr.18.4,0.45941561605547504
risk_lt_pr.19.4,-0.5255997417370001
risk_lt_pr.20.4,-0.30813439565475
risk_lt_pr.21.4,-0.8825747307042
risk_lt_pr.22.4,-0.7776614543124999
risk_lt_pr.23.4,1.11461514404975
risk_lt_pr.24.4,-0.030261566559474998
risk_lt_pr.25.4,-0.89228085533675
