,0
b_gng_pr.1.1,1.1835474652174998
b_gng_pr.2.1,0.062301251042250004
b_gng_pr.3.1,0.8628197855245
b_gng_pr.4.1,-0.09865884511385
b_gng_pr.5.1,-0.047907598954
b_gng_pr.6.1,-0.7901325672324999
b_gng_pr.7.1,0.37856061442587496
b_gng_pr.8.1,-0.7555911295545
b_gng_pr.9.1,-0.41534594276642495
b_gng_pr.10.1,0.8568054708795
b_gng_pr.11.1,0.8228906159252501
b_gng_pr.12.1,0.60646646263625
b_gng_pr.13.1,1.064555114121675
b_gng_pr.14.1,1.56445949815
b_gng_pr.15.1,0.9864411041912499
b_gng_pr.16.1,1.608294753395
b_gng_pr.17.1,1.1437949598075001
b_gng_pr.18.1,0.45562921801289996
b_gng_pr.19.1,0.21010460917624998
b_gng_pr.20.1,0.5041358775595001
b_gng_pr.21.1,-0.37518570582024996
b_gng_pr.22.1,0.119862283189
b_gng_pr.23.1,1.53220665345
b_gng_pr.24.1,0.25516482158
b_gng_pr.25.1,0.13947000017875003
b_gng_pr.26.1,-0.128064614364825
b_gng_pr.27.1,0.46157138521850005
b_gng_pr.28.1,2.442083107625
b_gng_pr.29.1,0.231430728696075
b_gng_pr.30.1,0.60596721290675
b_gng_pr.31.1,-0.55588314757575
b_gng_pr.32.1,-0.20418962179725
b_gng_pr.33.1,-0.265489059241
b_gng_pr.34.1,0.18826964126524998
b_gng_pr.35.1,0.24106737994825
b_gng_pr.36.1,1.5109089796327497
b_gng_pr.37.1,0.235812538027575
b_gng_pr.38.1,-0.0068611250979750005
b_gng_pr.39.1,1.461690827225
b_gng_pr.40.1,1.3505905162974998
b_gng_pr.41.1,-0.010182336790750002
b_gng_pr.42.1,-0.09748690348375001
b_gng_pr.43.1,1.279106985202
b_gng_pr.44.1,1.251837820643
b_gng_pr.45.1,1.5041181357024997
b_gng_pr.46.1,0.62754988311225
b_gng_pr.47.1,0.9151028265007499
b_gng_pr.48.1,0.5507687364634251
b_gng_pr.49.1,-0.6495537663355
b_gng_pr.50.1,1.5981996766750002
b_gng_pr.51.1,-0.34123276198999997
b_gng_pr.52.1,-0.52014325993325
b_gng_pr.53.1,1.1919799684845003
b_gng_pr.54.1,-0.30049255634100003
b_gng_pr.55.1,0.992837550189
b_gng_pr.56.1,-1.3859834977874999
b_gng_pr.57.1,-0.235751692479
b_gng_pr.58.1,0.5837639609785
b_gng_pr.59.1,0.6596894418005
b_gng_pr.60.1,0.6058506519197999
b_gng_pr.61.1,2.4838625057500003
b_gng_pr.62.1,0.34852083409175005
b_gng_pr.63.1,0.014213545639249996
b_gng_pr.64.1,0.7109014557119752
b_gng_pr.65.1,0.667374788889
b_gng_pr.66.1,1.4141606999075
b_gng_pr.1.2,0.24316412576125002
b_gng_pr.2.2,-0.15534460766799998
b_gng_pr.3.2,-0.695421128946
b_gng_pr.4.2,-0.47168881773525
b_gng_pr.5.2,0.633726322881
b_gng_pr.6.2,-0.47623325721900006
b_gng_pr.7.2,-0.012336013656250004
b_gng_pr.8.2,-0.04622227419915001
b_gng_pr.9.2,-1.5686813357699998
b_gng_pr.10.2,0.873488461323
b_gng_pr.11.2,0.53435532871985
b_gng_pr.12.2,0.273567467035
b_gng_pr.13.2,0.395059268278
b_gng_pr.14.2,-0.096132623554525
b_gng_pr.15.2,-1.272336171737525
b_gng_pr.16.2,-0.8488437844875
b_gng_pr.17.2,0.26850378047674994
b_gng_pr.18.2,-0.25820654496225004
b_gng_pr.19.2,-0.58733350062905
b_gng_pr.20.2,0.77367693014575
b_gng_pr.21.2,-0.56958464961275
b_gng_pr.22.2,0.52853087394
b_gng_pr.23.2,2.4781111885000002
b_gng_pr.24.2,-0.48397369246275
b_gng_pr.25.2,-0.6447446198852499
b_gng_pr.26.2,-0.5266410376597499
b_gng_pr.27.2,1.3474166913024999
b_gng_pr.28.2,-0.558156947395
b_gng_pr.29.2,0.3529427594141975
b_gng_pr.30.2,1.2426623465375
b_gng_pr.31.2,-0.739973020122075
b_gng_pr.32.2,0.60177734070425
b_gng_pr.33.2,-0.6127404105273501
b_gng_pr.34.2,-0.038063543852250005
b_gng_pr.35.2,0.037735872573425
b_gng_pr.36.2,-0.665591909234
b_gng_pr.37.2,-1.5005262214127502
b_gng_pr.38.2,1.8208850613999998
b_gng_pr.39.2,-0.397273024905625
b_gng_pr.40.2,1.0840268247975
b_gng_pr.41.2,0.6103811864664999
b_gng_pr.42.2,-0.09752337874482502
b_gng_pr.43.2,0.0193054589645
b_gng_pr.44.2,-0.6390511336498751
b_gng_pr.45.2,2.9515481615
b_gng_pr.46.2,0.9658784288355
b_gng_pr.47.2,0.43580753872175
b_gng_pr.48.2,-0.690110048402
b_gng_pr.49.2,-0.15320742713487498
b_gng_pr.50.2,0.4898629552835
b_gng_pr.51.2,-0.62517483203075
b_gng_pr.52.2,-0.32550277192070004
b_gng_pr.53.2,0.03724893892199999
b_gng_pr.54.2,-0.40159980152425
b_gng_pr.55.2,0.72749240408425
b_gng_pr.56.2,-0.498349070149
b_gng_pr.57.2,0.603778422862
b_gng_pr.58.2,0.3913068913975
b_gng_pr.59.2,-0.35052160836497503
b_gng_pr.60.2,-0.23408422771009998
b_gng_pr.61.2,-0.0015942537300000072
b_gng_pr.62.2,0.0812196600395
b_gng_pr.63.2,-1.0461838980955749
b_gng_pr.64.2,-0.5828622518662501
b_gng_pr.65.2,-0.0629511860645
b_gng_pr.66.2,-0.4373678911212501
b_gng_pr.1.3,-0.9736094651033574
b_gng_pr.2.3,-1.66955142162
b_gng_pr.3.3,-1.060134401667125
b_gng_pr.4.3,-1.820665712275
b_gng_pr.5.3,-0.15459467275774
b_gng_pr.6.3,1.92522104995
b_gng_pr.7.3,1.1753642657125
b_gng_pr.8.3,0.22693674196400002
b_gng_pr.9.3,-1.1278845616622
b_gng_pr.10.3,0.9221299649549999
b_gng_pr.11.3,0.260661512679825
b_gng_pr.12.3,0.0307569980425
b_gng_pr.13.3,0.46041160841425
b_gng_pr.14.3,-0.203881489267
b_gng_pr.15.3,2.43807085125
b_gng_pr.16.3,0.420802342638
b_gng_pr.17.3,1.0944541384375
b_gng_pr.18.3,-0.39227167634189997
b_gng_pr.19.3,-0.00025452326475000045
b_gng_pr.20.3,0.0019253167312000003
b_gng_pr.21.3,0.048289211727750005
b_gng_pr.22.3,0.5905130737347499
b_gng_pr.23.3,-0.12345963876625
b_gng_pr.24.3,0.0005060977680850049
b_gng_pr.25.3,0.3412353993212
b_gng_pr.26.3,-0.30586052774350003
b_gng_pr.27.3,0.8697059246127501
b_gng_pr.28.3,-0.24534128540207498
b_gng_pr.29.3,0.23558980267065
b_gng_pr.30.3,0.959633839035
b_gng_pr.31.3,0.25690253194675
b_gng_pr.32.3,0.10926469481949999
b_gng_pr.33.3,-0.25661227970350003
b_gng_pr.34.3,0.2075331411035
b_gng_pr.35.3,-0.23796539571480002
b_gng_pr.36.3,0.470637056418
b_gng_pr.37.3,0.8193875284005001
b_gng_pr.38.3,-0.18176387769275001
b_gng_pr.39.3,1.0301048203115002
b_gng_pr.40.3,2.15078052175
b_gng_pr.41.3,-0.296625597818875
b_gng_pr.42.3,0.6807659325634999
b_gng_pr.43.3,-0.43006610153225006
b_gng_pr.44.3,-0.6544984656947499
b_gng_pr.45.3,0.7826125980927501
b_gng_pr.46.3,-0.79856940736
b_gng_pr.47.3,0.3729128070539
b_gng_pr.48.3,-0.082555529068
b_gng_pr.49.3,0.3482275291335
b_gng_pr.50.3,0.52531095561025
b_gng_pr.51.3,0.44607415696595
b_gng_pr.52.3,0.031446219382000005
b_gng_pr.53.3,-0.5936496762237
b_gng_pr.54.3,0.365546864074275
b_gng_pr.55.3,-0.5609057768994999
b_gng_pr.56.3,-0.1089087171725
b_gng_pr.57.3,-0.37666524200025
b_gng_pr.58.3,-0.4206025461569225
b_gng_pr.59.3,0.1097429254445
